,gid,setup,latitude,longitude,pitch,DATE,ghi_sum,ResultPVWm2Front,ResultPVWm2Back,ResultPVGround,edgemean,insidemean,testbedA1mean,testbedA2mean,testbedA3mean,testbedB1mean,testbedB2mean,testbedB3mean,testbedC1mean,testbedC2mean,testbedC3mean,edge_normGHI,inside_normGHI,testbedA1_normGHI,testbedA2_normGHI,testbedA3_normGHI,testbedB1_normGHI,testbedB2_normGHI,testbedB3_normGHI,testbedC1_normGHI,testbedC2_normGHI,testbedC3_normGHI
10,112711,1,42.810001373291016,-124.22000122070312,5,2021-06-21__12_30_00,326,321.99177777777777,35.328742222222225,"[113.6737, 113.5229, 116.0597, 117.8782, 119.6973, 127.8858, 133.3399, 141.3042, 148.1355, 156.5266, 162.5167, 185.4724, 198.0483, 203.7567, 209.4675, 215.1783, 230.44269999999997, 235.7795, 241.1178, 247.54550000000003, 250.9227, 254.30100000000002, 256.6277, 258.8747, 261.1218, 260.2868, 260.7268, 261.1666, 259.4435, 258.0745, 256.7047, 248.34800000000004, 245.1091, 241.8694, 233.468, 227.56630000000004, 221.66330000000002, 211.8437, 204.8282, 197.8115, 184.8074, 160.3981, 152.9509, 143.7073, 137.968, 128.2898, 122.9149, 120.78680000000001, 117.54090000000001, 114.65000000000002, 113.48290000000001]",130.03567,231.7706806451613,212.93254000000002,258.15461000000005,224.91087272727273,,,,,,,0.3988824233128835,0.7109530081139916,0.653167300613497,0.7918853067484664,0.6899106525376464,,,,,,
11,112715,1,42.650001525878906,-124.22000122070312,5,2021-06-21__12_30_00,1004,1004.6408888888889,93.56549222222223,"[28.389930000000003, 28.315880000000003, 28.38495, 28.821430000000003, 30.19156, 31.04807, 33.56957, 35.23089, 37.13895, 39.24195, 45.396620000000006, 964.1196, 970.4711000000001, 973.6661, 977.2581999999999, 979.6257, 981.9927000000001, 983.7168, 985.2159, 986.7147, 986.5206, 987.3192, 988.1174, 988.3684, 988.7703, 989.1713999999998, 989.3729, 989.4175, 989.4612000000001, 988.799, 988.401, 988.0015, 986.9697, 986.2055, 985.4406, 982.8118, 981.1017, 979.3911000000002, 974.2053, 971.5098000000002, 968.8134, 45.96742, 43.12342, 38.46014, 35.8194, 33.01972, 31.16055, 29.88198, 28.81101, 28.03263, 27.64721]",33.112833,952.4627974193548,884.817742,988.5317899999998,981.168309090909,,,,,,,0.032980909362549805,0.9486681249196761,0.8812925717131473,0.9845934163346611,0.9772592720028974,,,,,,
12,112719,1,42.4900016784668,-124.22000122070312,5,2021-06-21__12_30_00,1000,999.2739222222222,92.99762,"[30.69592, 30.52311, 30.944149999999997, 31.30465, 32.29034, 33.22332, 35.2271, 37.02668, 41.90315, 44.28182999999999, 49.10782, 954.976, 961.9363, 964.8723999999999, 969.8087, 972.6964000000002, 975.5839, 975.717, 977.3431999999999, 978.9692, 979.884, 980.8583, 981.8319, 982.4769, 982.9011999999999, 983.3246, 982.7432, 982.6819, 982.6203, 982.5587, 981.3183, 980.6326, 979.9456, 978.4973999999999, 977.2623, 976.0261999999999, 972.7954, 971.0391, 969.2814, 962.9626, 960.2217, 54.35488999999999, 45.60361, 42.64069, 37.70164, 35.47335, 32.98426, 31.61165, 30.66452, 29.95161, 30.2188]",35.9312635,945.5765974193548,878.1010920000001,982.1881,973.634781818182,,,,,,,0.0359312635,0.9455765974193548,0.8781010920000001,0.9821881,0.973634781818182,,,,,,
13,112723,1,42.33000183105469,-124.22000122070312,5,2021-06-21__12_30_00,1012,1011.5842222222223,93.90468111111112,"[27.510360000000002, 27.40594, 28.11923, 28.62898, 29.84287, 30.75856, 32.94408, 34.63587, 37.77309, 39.94587, 44.74886, 970.197, 977.9257000000001, 980.2553000000001, 982.5847, 986.2341, 988.4564, 990.6784000000001, 991.908, 993.1111, 994.314, 995.5168, 994.8195, 995.2792, 995.739, 996.0667, 996.1043, 996.1414, 995.2491, 995.0323, 994.8148, 994.2042, 993.5459999999999, 992.8871, 990.4916, 989.2007, 987.9087, 985.1357000000002, 982.6295999999999, 980.1223, 974.3082, 971.8801, 969.4512, 38.06125, 35.99256, 32.66346, 31.007269999999995, 29.7069, 28.76156, 28.14649, 27.737129999999997]",125.54863850000001,958.8906696774194,890.609956,995.42623,987.7498999999999,,,,,,,0.12405991946640317,0.9475204245824302,0.8800493636363637,0.9836227569169961,0.9760374505928853,,,,,,
14,112727,1,42.16999816894531,-124.22000122070312,5,2021-06-21__12_30_00,1015,1015.7267777777779,95.17254777777778,"[29.05085, 28.91634, 28.34918, 28.649999999999995, 28.950689999999998, 29.251359999999995, 34.12598, 35.941, 37.78652, 39.97933, 46.080450000000006, 974.3173, 980.247, 983.5880000000001, 987.3166, 989.5652, 991.8134999999999, 993.7242, 995.1587, 996.5919, 998.0123, 998.8714, 999.73, 999.6998, 1000.033, 1000.366, 999.7853, 999.7421, 999.698, 999.027, 998.674, 998.3201, 997.3726, 996.6048, 995.8359999999999, 992.7419999999998, 991.3215, 989.9001, 985.6633, 983.1284, 980.5927, 47.73486, 45.01673, 39.00442, 962.2941, 958.915, 31.59043, 29.88701, 28.80848, 29.09159, 28.66721]",126.10055400000002,962.6942983870968,893.840285,999.4964899999999,991.8323181818179,,,,,,,0.12423699901477835,0.9484672890513268,0.8806308226600985,0.98472560591133,0.9771746977160767,,,,,,
15,112731,1,42.0099983215332,-124.22000122070312,5,2021-06-21__12_30_00,1010,1009.8994444444444,94.47264555555554,"[30.62219, 30.50922, 30.921489999999995, 31.35902, 31.80613, 32.92383, 34.83247, 36.54753, 40.42556, 42.830009999999994, 49.05562, 966.5300000000001, 974.0203, 978.4016, 980.2909, 983.0016, 985.7118999999999, 987.5375, 989.0113, 990.4843, 990.7372, 991.5789, 992.4203000000001, 992.5966, 992.9886, 993.3802, 993.1725, 993.2711, 993.3689, 992.2066, 991.8942000000001, 991.5805, 990.1865000000001, 989.1619, 988.1358, 986.2443, 984.377, 982.5090999999999, 977.8467, 975.3227, 972.7968999999999, 49.52790000000001, 46.37297, 41.02276, 38.50605, 35.27467, 33.35131, 946.3492, 945.4374000000001, 30.28582, 29.92421]",126.94148700000002,956.1232748387097,888.404502,992.5720899999999,984.550509090909,,,,,,,0.12568464059405943,0.9466567077610987,0.8796084178217821,0.9827446435643563,0.9748024842484247,,,,,,
16,114693,1,44.56999969482422,-124.05999755859375,5,2021-06-21__12_30_00,978,976.8378555555557,91.47415777777776,"[31.304510000000004, 31.188550000000003, 31.07276, 32.71414, 33.60259, 34.49125, 35.3799, 39.24435, 41.40222, 46.01162, 48.52066, 932.9406, 935.5016, 938.0632, 946.8262, 949.6375000000002, 952.4489, 953.4870999999999, 955.1949, 956.9029999999999, 958.6111, 957.8242, 958.6184, 959.4122000000001, 958.8533000000001, 959.0754000000001, 959.297, 959.1882, 959.0447, 958.9004, 958.7096, 958.1785, 957.6468, 955.52, 954.4807, 953.4401000000001, 949.0131, 946.6853, 944.3561, 940.3527, 936.5883, 51.37824, 48.36769999999999, 42.17979, 39.41718, 36.89983, 34.97911, 33.38992, 32.22162, 31.38179, 30.9281]",36.8777585,923.0103148387097,856.9523660000001,958.8824900000002,950.4519272727273,,,,,,,0.03770731952965235,0.9437733280559404,0.8762294130879347,0.9804524437627814,0.9718322364751812,,,,,,
17,114697,1,44.40999984741211,-124.05999755859375,5,2021-06-21__12_30_00,975,975.2307888888889,90.57253,"[29.35182, 29.20611, 29.74654, 30.16327, 30.7877, 31.88499, 34.48675, 36.3325, 39.11473, 40.9828, 47.3708, 932.5495999999999, 939.1938999999999, 941.7361999999999, 944.2779999999999, 948.8633, 950.9636, 953.0634, 955.1632, 955.188, 956.1987, 957.2091999999999, 958.2197, 959.2302, 958.6126, 958.817, 959.0211, 958.6155, 958.5374, 958.4584, 957.4532, 956.7921, 956.1302, 954.5279999999999, 953.3293, 952.1295, 949.0723000000002, 947.1317, 945.1899, 940.5791, 937.7063000000002, 52.25048, 43.76246, 40.83641, 36.8678, 34.53497, 32.37579, 30.97694, 30.430230000000005, 29.67187, 29.51252]",34.663834,922.6235935483871,856.8369999999999,958.29198,950.0037818181819,,,,,,,0.03555265025641026,0.9462806087675766,0.8788071794871793,0.9828635692307692,0.9743628531468532,,,,,,
18,114701,1,44.25,-124.05999755859375,5,2021-06-21__12_30_00,975,974.0185222222221,90.85706444444445,"[27.09688, 26.877840000000003, 27.67846, 28.07646, 28.47436, 30.644629999999996, 31.905780000000004, 33.40242, 35.20617, 39.826, 41.90572, 936.1812, 939.0132, 943.6543, 945.9901, 948.3254000000001, 951.775, 953.6493, 955.5245, 955.4524, 956.3789, 957.3048, 958.2307, 958.0513, 958.4557, 958.8593999999999, 958.3386, 958.2985, 958.2579, 957.9626, 957.5471000000001, 957.1303000000001, 956.7136, 954.9176000000001, 953.7957, 952.6724, 950.4706, 948.4971, 946.5232, 941.8317000000001, 938.6627, 44.66681, 42.06553, 36.85989, 34.71655, 31.820039999999995, 30.09367, 29.042369999999995, 28.15791, 27.97299, 27.62288]",32.110382,922.9152103225807,857.147112,958.01384,950.7965454545457,,,,,,,0.03293372512820513,0.9465797028949546,0.8791252430769231,0.9825782974358974,0.9751759440559443,,,,,,
19,114705,1,44.09000015258789,-124.05999755859375,5,2021-06-21__12_30_00,818,814.0836777777777,80.42621666666666,"[109.0071, 108.30379999999998, 108.7546, 111.04900000000002, 118.8816, 124.7031, 135.0468, 143.1851, 160.0497, 169.4801, 190.249, 638.7194, 663.3279, 675.0366, 691.3372, 703.0049, 714.6718, 726.1054, 733.3367, 740.5664, 745.8982, 750.0272, 754.1538, 754.9468, 757.2141, 759.478, 755.6187, 755.6348000000002, 755.6475, 752.7153, 750.8391, 748.9595, 740.8920000000002, 736.7266, 732.5565, 719.2620000000001, 710.9944, 702.7226999999999, 694.4509000000002, 666.3394, 656.0225, 208.17549999999997, 174.04509999999996, 161.814, 146.5364, 137.6284, 123.39389999999999, 117.1803, 113.1186, 109.44850000000001, 109.988]",134.48948,705.7243645161288,647.63553,754.1334400000001,714.5241454545455,,,,,,,0.1644125672371638,0.862743721902358,0.7917304767726162,0.9219235207823961,0.8735014003111804,,,,,,
