,gid,setup,latitude,longitude,pitch,DATE,Date_Localized,TZ,solposAzm,solposZen,trackerAzm,trackerTilt,ghi_sum,ResultPVWm2Front,ResultPVWm2Back,ResultPVGround,edgemean,insidemean,testbedA1mean,testbedA2mean,testbedA3mean,testbedB1mean,testbedB2mean,testbedB3mean,testbedC1mean,testbedC2mean,testbedC3mean,edge_normGHI,inside_normGHI,testbedA1_normGHI,testbedA2_normGHI,testbedA3_normGHI,testbedB1_normGHI,testbedB2_normGHI,testbedB3_normGHI,testbedC1_normGHI,testbedC2_normGHI,testbedC3_normGHI
301,138934,1,43.45000076293945,-122.30000305175781,5,2021-06-23__12_30_00-08_00,2021-06-23__12_30_00,-8,192.2188230484111,20.396136273373827,270.0,4.5,974.0,975.2941777777778,90.67289444444444,"[33.11996, 32.91628, 33.20541, 33.62452, 34.77615, 35.78905, 38.1871, 40.08838, 44.08794, 46.400749999999995, 52.97432, 56.09305, 930.1769, 933.9943, 939.1717, 942.4535, 945.735, 946.8111, 948.6029, 950.3930999999999, 952.1832, 952.9675000000001, 953.8019, 954.636, 954.8312, 955.1896, 955.5472999999998, 955.9050000000001, 956.2628, 954.3218, 953.9715, 953.6201, 951.8861, 950.8905, 949.8936, 947.7620000000001, 946.0463, 944.3293, 939.2592, 935.7734, 932.2864, 925.7795, 55.43701000000001, 52.76709, 42.71087, 39.95551, 37.37178, 36.16961, 34.1507, 33.30442, 33.13265]",83.148734,890.2506635483873,764.640587,954.5646300000001,945.9744000000002,,,,,,,0.08536831006160164,0.9140150549778103,0.7850519373716632,0.9800458213552362,0.9712262833675567,,,,,,
302,138938,1,43.290000915527344,-122.30000305175781,5,2021-06-23__12_30_00-08_00,2021-06-23__12_30_00,-8,192.31062182658195,20.23978193846051,270.0,4.5,1014.0,1017.0624444444446,93.95444666666668,"[24.30369, 24.26369, 24.49418, 24.805230000000005, 25.20625, 25.960979999999996, 26.71567, 29.30399, 30.838489999999997, 34.30709, 36.02851, 40.59642, 982.411, 987.2869999999999, 989.3290000000001, 991.3707, 994.4973999999999, 996.1457999999999, 997.7948, 997.9748, 998.8739, 999.7725999999999, 999.7935000000001, 1000.332, 1000.871, 1001.41, 1001.948, 1001.006, 1001.0080000000002, 1001.0099999999999, 1000.2329999999998, 999.7785, 999.3232000000002, 998.3271, 997.4598, 996.5919, 993.8172, 992.2752999999999, 990.7325, 987.3484, 985.1226, 982.8957, 36.82933, 34.52746, 31.129499999999997, 29.325190000000003, 27.02391, 25.84204, 25.0184, 24.42322, 24.11139]",75.56627,934.2087074193548,801.343543,1000.6025,994.6372272727273,,,,,,,0.07452294871794872,0.9213103623465038,0.7902796282051282,0.9867874753451676,0.9809045633853326,,,,,,
303,138942,1,43.130001068115234,-122.30000305175781,5,2021-06-23__12_30_00-08_00,2021-06-23__12_30_00,-8,192.40388308786248,20.083482812425018,270.0,4.49,235.0,232.82791111111112,25.234513333333336,"[73.89514, 73.45702, 74.58121, 75.52648, 78.2901, 80.80123, 87.53751, 92.06167, 98.15125, 102.94279999999999, 112.0012, 116.5077, 136.0413, 150.1322, 156.1978, 162.2633, 167.7708, 172.5054, 177.2396, 182.7115, 185.7417, 188.7714, 189.8791, 191.505, 193.1299, 191.68729999999996, 192.3379, 192.9868, 193.6357, 190.7512, 189.9494, 189.1459, 185.4757, 182.7758, 180.0737, 172.57630000000003, 168.4934, 164.4073, 154.9439, 148.5347, 142.123, 131.7538, 111.1518, 99.29082, 93.37293, 86.35361, 81.71779, 79.255, 76.81811, 73.87592, 72.58713]",87.171066,171.686964516129,153.33707999999996,191.0426,170.77264545454545,,,,,,,0.3709407063829787,0.7305828277282085,0.6524982127659573,0.8129472340425532,0.7266921083172146,,,,,,
304,138946,1,42.970001220703125,-122.30000305175781,5,2021-06-23__12_30_00-08_00,2021-06-23__12_30_00,-8,192.49864066718843,19.927239958849796,270.0,4.49,1021.0,1024.114,94.53157,"[23.32943, 23.241699999999998, 23.58009, 23.965680000000003, 24.89339, 25.63222, 26.371439999999996, 28.261389999999995, 29.76669, 32.47676, 33.96937, 39.855, 991.6807, 995.5750000000002, 998.2365999999998, 1000.6079999999998, 1002.3650000000001, 1004.122, 1004.253, 1005.21, 1006.167, 1007.411, 1007.9810000000001, 1008.551, 1008.335, 1008.5750000000002, 1008.813, 1008.692, 1008.718, 1008.743, 1008.7689999999999, 1007.227, 1006.728, 1006.2289999999999, 1005.41, 1004.362, 1003.313, 1000.58, 998.8031, 997.0261, 992.5829, 990.478, 38.85357, 31.88137, 29.74034, 27.76307, 26.56829, 25.06712, 24.28152, 23.298019999999998, 22.97279]",75.12114399999999,941.5771216129034,807.587467,1008.1986,1002.820918181818,,,,,,,0.0735760470127326,0.922210696976399,0.7909769510284035,0.9874619000979432,0.9821948268186268,,,,,,
305,138950,1,42.810001373291016,-122.30000305175781,5,2021-06-23__12_30_00-08_00,2021-06-23__12_30_00,-8,192.5949294354951,19.77105488246859,270.0,4.48,1024.0,1026.6795555555557,94.89475222222222,"[22.53873, 22.52542, 22.89146, 23.07229, 23.253249999999998, 25.34978, 26.34824, 28.32911, 29.86785, 32.50196, 34.21909, 38.50394, 993.6192, 999.2757, 1001.526, 1003.467, 1005.285, 1007.102, 1007.627, 1008.648, 1009.67, 1010.5009999999999, 1011.0170000000002, 1011.532, 1011.404, 1011.619, 1011.833, 1011.699, 1011.63, 1011.56, 1011.232, 1010.843, 1010.4540000000001, 1009.04, 1008.406, 1007.7710000000001, 1005.239, 1003.886, 1002.532, 998.7334999999999, 996.4886, 994.2428, 34.50216, 32.35258, 29.16181, 27.495590000000004, 25.76494, 24.65854, 24.34224, 23.81129, 22.72389]",74.7866965,944.3988074193547,809.927293,1011.2465,1005.8750090909092,,,,,,,0.07303388330078125,0.9222644603704636,0.7909446220703125,0.98754541015625,0.982299813565341,,,,,,
306,138954,1,42.650001525878906,-122.30000305175781,5,2021-06-23__12_30_00-08_00,2021-06-23__12_30_00,-8,192.69278533893288,19.614928863834677,270.0,4.48,124.0,122.96536666666667,13.701054444444445,"[46.04399, 46.16846, 47.667229999999996, 48.43089, 49.762930000000004, 51.33214, 53.75011, 55.6633, 59.002109999999995, 61.59529, 64.18925, 68.73353, 73.60012, 75.6418, 77.68347, 83.51381, 85.80206, 88.09129, 91.04689, 92.68291, 94.31966, 95.41541, 96.35699, 97.29908, 98.02913, 98.42755, 98.82629000000001, 99.22503, 99.62376, 97.02907999999998, 96.32293, 95.6167, 92.40956999999999, 90.78375999999999, 89.15746, 85.21365, 82.7657, 80.31722, 76.10455, 73.17702, 70.24884, 66.26734, 63.50501, 60.74248, 53.52613, 51.24949999999999, 49.36407, 47.76247, 46.97286, 46.04406, 46.28807]",52.556922,87.34369387096774,80.098513,97.455198,84.73794545454545,,,,,,,0.4238461451612903,0.7043846279916753,0.6459557499999999,0.7859290161290322,0.6833705278592376,,,,,,
307,138958,1,42.4900016784668,-122.30000305175781,5,2021-06-23__12_30_00-08_00,2021-06-23__12_30_00,-8,192.79224543984157,19.458863449870094,270.0,4.47,221.0,219.13743333333332,23.72563,"[69.74795, 69.53445, 70.37353, 71.68037, 74.13435, 76.49856, 81.67239, 85.72083000000002, 92.11368, 96.08979, 100.0666, 113.19779999999999, 132.3864, 137.4322, 147.2701, 152.6835, 158.097, 162.8786, 166.3897, 169.9007, 173.69909999999996, 175.8361, 177.9725, 179.7142, 180.7581, 181.8008, 180.92500000000004, 181.1378, 181.3489, 178.98709999999997, 178.0157, 177.04229999999998, 176.0689, 175.0955, 167.2104, 163.6104, 160.0084, 152.9445, 147.7401, 142.5334, 130.0639, 125.9012, 107.593, 94.54355, 103.09769999999999, 82.78059, 78.16364, 73.70354, 71.60261, 69.43564, 68.43984]",83.14136049999999,161.3811516129032,144.03026,179.21796,160.93940909090907,,,,,,,0.37620525113122166,0.7302314552620055,0.6517206334841629,0.8109409954751131,0.7282326203208555,,,,,,
308,138962,1,42.33000183105469,-122.30000305175781,5,2021-06-23__12_30_00-08_00,2021-06-23__12_30_00,-8,192.89334795957367,19.30285997813786,270.0,4.47,1022.0,1024.662888888889,95.00054888888889,"[23.63983, 23.6153, 23.85887, 24.080429999999996, 24.63569, 25.48822, 27.71218, 28.80771, 31.15491, 32.6898, 36.5231, 38.57085, 991.8476999999999, 994.1707, 998.4524, 1000.3669999999998, 1002.282, 1003.822, 1005.16, 1006.4990000000001, 1007.5660000000001, 1008.302, 1009.038, 1008.3579999999998, 1008.752, 1009.1460000000001, 1008.647, 1008.715, 1008.782, 1009.128, 1008.844, 1008.56, 1006.855, 1006.217, 1005.5769999999999, 1004.016, 1002.7040000000001, 1001.391, 1000.0769999999999, 996.2866, 993.9335, 991.5798, 35.60132, 33.6459, 29.915720000000004, 28.21064, 975.0625999999999, 25.270120000000002, 24.76974, 24.23836, 23.830660000000005]",122.89039,941.8899951612904,807.7694749999998,1008.6434000000002,1003.1328272727271,,,,,,,0.12024499999999999,0.9216144766744524,0.7903810909980429,0.9869309197651664,0.9815389699341752,,,,,,
309,138966,1,42.16999816894531,-122.30000305175781,5,2021-06-23__12_30_00-08_00,2021-06-23__12_30_00,-8,192.99613479420563,19.146916286935422,270.0,4.46,1016.0,1018.1252222222221,94.49569444444444,"[24.904970000000002, 24.76022, 25.31456, 25.64717, 26.71892, 27.504229999999996, 28.84339, 30.23602, 32.0127, 33.71544, 38.75221, 40.81271, 984.5311, 987.7864, 990.4582999999999, 992.4323, 994.4062, 996.3599, 997.803, 999.2459, 1000.689, 1000.3290000000001, 1000.989, 1001.649, 1001.0970000000001, 1001.458, 1001.8179999999999, 1001.716, 1001.648, 1001.58, 1000.724, 1000.31, 999.8954, 998.8878, 998.0672, 997.2462, 995.2748, 993.7990999999998, 992.3237, 987.8774, 985.4109, 982.9437000000001, 38.34013, 36.09426, 31.55931, 29.52064, 27.61207, 26.26813, 963.6042000000001, 25.5521, 25.081239999999998]",123.31167000000002,935.0121780645162,802.258802,1001.2973,995.4378636363637,,,,,,,0.1213697539370079,0.9202875768351537,0.7896248051181102,0.9855288385826771,0.9797616768074445,,,,,,
310,138970,1,42.0099983215332,-122.30000305175781,5,2021-06-23__12_30_00-08_00,2021-06-23__12_30_00,-8,193.10064171914397,18.991041431892597,270.0,4.46,1017.0,1019.785111111111,94.32998888888889,"[962.8098, 25.62428, 25.8529, 26.21581, 27.49672, 28.366609999999998, 29.64428, 31.01859, 33.64561, 35.27448, 40.33944, 42.6144, 984.364, 986.6448, 988.9262, 993.7112000000001, 995.7267, 997.7422, 998.3699, 999.4669, 1000.564, 1001.973, 1002.732, 1003.491, 1003.06, 1003.352, 1003.643, 1003.935, 1002.694, 1002.56, 1002.4249999999998, 1001.659, 1001.103, 1000.5480000000001, 998.7994, 997.6838000000001, 996.5676, 993.7455, 991.6218, 989.4976, 985.2338, 982.5659, 39.06716, 36.58999, 32.60186, 30.646149999999995, 28.977150000000005, 27.671900000000004, 26.22257, 962.6142999999998, 962.6985]",217.780228,935.9611045161289,802.7905740000001,1002.8003999999999,996.2622272727273,,,,,,,0.21413985054080628,0.920315736987344,0.7893712625368733,0.9860377581120943,0.9796088763743631,,,,,,
311,141206,1,45.529998779296875,-122.13999938964844,5,2021-06-23__12_30_00-08_00,2021-06-23__12_30_00,-8,191.52505421115322,22.455260689094047,270.0,4.72,452.0,447.07372222222216,47.488008888888885,"[124.4778, 123.5585, 126.9097, 128.7614, 135.0611, 140.4809, 151.4164, 159.7052, 174.5391, 184.788, 204.6127, 214.32219999999998, 267.468, 294.5218, 304.0768, 313.6315, 331.9243, 340.9379, 349.9509, 356.0455, 361.989, 367.9307999999999, 373.20869999999996, 376.8382, 380.4653, 380.5316, 381.4166, 382.2982, 377.5577, 376.2454, 374.9301, 371.2408, 367.2162, 363.1872, 350.0189, 342.03860000000003, 331.8068, 324.2876, 316.7634, 289.8244, 278.9737, 268.1176, 193.5681, 183.2028, 164.7141, 155.2302, 141.7879, 135.3578, 129.1009, 125.68739999999998, 125.52500000000002]",153.599495,336.97615483870965,297.74916,375.84815,337.2988818181818,,,,,,,0.3398218915929203,0.7455224664573222,0.6587370796460177,0.8315224557522123,0.7462364641995173,,,,,,
312,141210,1,45.369998931884766,-122.13999938964844,5,2021-06-23__12_30_00-08_00,2021-06-23__12_30_00,-8,191.60296430838872,22.29850247085244,270.0,4.72,213.0,209.33039999999997,23.193622222222224,"[75.87804, 75.96397, 77.87423, 79.15109, 83.26717, 86.25322999999999, 89.26657, 93.18425, 98.46738, 103.1182, 107.7704, 114.0081, 127.4314, 131.6057, 139.5966, 143.8453, 148.0955, 152.0339, 155.2816, 158.5308, 161.2356, 163.6717, 166.1088, 166.7625, 167.7792, 168.7964, 167.763, 167.7059, 167.6488, 165.8444, 164.4593, 163.074, 159.1566, 156.9824, 154.8077, 146.9373, 142.4951, 136.0482, 132.3418, 128.6342, 119.863, 114.87740000000001, 100.6406, 94.56818, 90.32644999999998, 86.28944, 82.91798, 80.13157, 78.43832, 76.45367, 75.95375]",87.15107450000001,149.881135483871,137.81993,166.33163,145.89087272727272,,,,,,,0.4091599741784038,0.7036673027411784,0.6470419248826291,0.7808996713615023,0.6849336747759283,,,,,,
313,141214,1,45.209999084472656,-122.13999938964844,5,2021-06-23__12_30_00-08_00,2021-06-23__12_30_00,-8,191.6820094106508,22.14178842614072,270.0,4.71,995.0,996.948711111111,92.45111222222222,"[24.43451, 24.29884, 24.16327, 24.898749999999996, 25.416209999999996, 26.07713, 27.03428, 29.640599999999996, 31.022769999999998, 34.22807, 35.96461, 40.91303, 963.0009, 967.3494, 969.8203, 972.0812, 974.0571, 976.0329, 977.1646, 978.2297, 979.2944000000001, 979.4764, 980.0432, 980.6093, 981.1318, 981.4185000000001, 981.7046999999999, 981.0413, 980.9946, 980.9472, 980.6102, 980.1988, 979.7869, 978.1724, 977.3815, 976.5897, 974.291, 972.6767999999998, 971.0616999999999, 967.428, 964.9221000000001, 960.2903, 38.65948, 33.32225, 31.09871, 29.15443, 27.6332, 26.2895, 25.39895, 24.864279999999997, 24.45175]",74.618864,915.6256206451613,785.461374,980.66614,974.829009090909,,,,,,,0.07499383316582915,0.9202267544172475,0.789408416080402,0.9855941105527639,0.9797276473275468,,,,,,
314,141218,1,45.04999923706055,-122.13999938964844,5,2021-06-23__12_30_00-08_00,2021-06-23__12_30_00,-8,191.76221341340732,21.98511936251056,270.0,4.7,292.0,289.05802222222223,31.79396444444444,"[103.8787, 103.9715, 104.1542, 106.1829, 111.897, 115.6007, 121.0804, 126.0756, 133.1131, 139.056, 147.1727, 152.5405, 173.6725, 185.67600000000002, 191.8823, 198.0906, 205.9678, 211.02290000000002, 216.0793, 221.7438, 225.5707, 229.3987, 231.4763, 233.5488, 235.6228, 233.6132, 234.0821, 234.55000000000004, 231.8723, 230.6679, 229.4637, 224.21580000000003, 220.92320000000004, 217.6299, 210.8858, 205.8442, 200.8011, 190.2293, 183.97400000000002, 177.71719999999996, 166.5415, 160.1936, 138.0815, 127.1107, 121.1092, 116.1133, 111.1521, 107.1706, 104.49989999999998, 102.5969, 101.818]",117.742795,208.14441612903224,190.38484,232.04028,202.56597272727268,,,,,,,0.40322875,0.7128233429076446,0.6520028767123287,0.7946584931506849,0.6937190846824407,,,,,,
315,141222,1,44.88999938964844,-122.13999938964844,5,2021-06-23__12_30_00-08_00,2021-06-23__12_30_00,-8,191.84360087952484,21.828496276474738,270.0,4.7,282.0,278.0361222222222,30.64676888888889,"[98.7796, 98.63545, 101.25100000000002, 103.2256, 108.38780000000001, 111.9008, 117.13370000000002, 121.51780000000001, 125.9028, 136.3132, 141.8536, 147.3956, 172.03370000000004, 177.78779999999998, 183.54370000000003, 190.0699, 195.4761, 200.8841, 207.59710000000004, 211.2753, 214.9551, 220.02239999999998, 222.4542, 224.8871, 224.76470000000003, 225.53959999999998, 226.31499999999997, 223.838, 223.6123, 223.38659999999996, 219.57090000000002, 217.6314, 215.6908, 208.3665, 204.1625, 199.95770000000002, 189.157, 182.6363, 176.1136, 168.6837, 162.9819, 157.2785, 131.5023, 125.54040000000002, 116.6801, 111.2137, 107.6204, 104.2337, 101.932, 100.4486, 98.38517]",113.89413099999999,200.08529677419355,182.79169,222.97750000000002,194.99566363636362,,,,,,,0.4038798971631205,0.7095223289865019,0.6481974822695035,0.7907003546099292,0.6914739845261121,,,,,,
316,141226,1,44.72999954223633,-122.13999938964844,5,2021-06-23__12_30_00-08_00,2021-06-23__12_30_00,-8,191.9261970623519,21.671920095781573,270.0,4.69,996.0,998.0467,92.09032222222223,"[24.527910000000002, 24.3603, 24.88094, 25.11418, 26.17484, 26.97033, 28.51566, 29.65653, 30.797430000000002, 35.26406, 37.11808, 41.63275, 962.5490999999998, 964.4485, 971.3152, 973.6375000000002, 975.9596, 976.2980000000001, 977.4828000000001, 978.6673999999999, 979.7846, 980.5660000000001, 981.3472, 981.221, 981.6633, 982.105, 981.6923, 981.761, 981.8294, 981.8978000000001, 980.8039, 980.4886, 980.1731999999998, 979.8577, 978.3218, 977.3057, 976.2887999999999, 973.5544, 971.91, 970.2651, 965.2271999999999, 963.1041, 41.96312, 34.29205, 32.11278, 29.21099, 27.46737, 26.094350000000002, 25.22946, 24.60669, 24.22729]",75.22851900000002,916.3604170967743,785.910893,981.3867600000001,975.8360363636363,,,,,,,0.07553064156626509,0.9200405794144321,0.7890671616465863,0.9853280722891568,0.9797550565899963,,,,,,
317,141230,1,44.56999969482422,-122.13999938964844,5,2021-06-23__12_30_00-08_00,2021-06-23__12_30_00,-8,192.0100279297502,21.515392077582348,270.0,4.69,203.0,200.4419,22.119725555555558,"[71.98679, 72.08353, 72.78527, 74.01038, 78.38046, 81.10824, 85.33074, 88.75809, 94.17258, 97.76232, 101.35359999999999, 108.5508, 124.341, 128.9663, 134.4135, 138.6279, 142.8438, 147.4409, 150.657, 153.8744, 155.843, 158.0203, 160.1986, 160.3799, 161.3079, 162.2367, 162.4987, 162.2744, 162.0497, 159.6815, 158.4283, 157.1751, 152.1101, 149.9035, 147.6964, 142.7438, 139.1011, 135.4577, 126.6979, 122.6601, 118.6212, 110.5698, 95.16405000000002, 90.92405000000001, 84.65889, 80.89954, 77.61243, 75.11958, 74.17521, 72.91769, 72.85435]",82.56369950000001,144.71468064516128,133.10692,160.44907,140.96320000000003,,,,,,,0.4067177315270937,0.7128802002224693,0.6556991133004926,0.7903895073891626,0.6944000000000001,,,,,,
318,141234,1,44.40999984741211,-122.13999938964844,5,2021-06-23__12_30_00-08_00,2021-06-23__12_30_00,-8,192.0951201891192,21.35891306690756,270.0,4.68,118.0,116.14928888888888,12.988737777777779,"[44.70145, 44.783629999999995, 44.86623, 46.25056, 47.26516999999999, 49.62481, 51.5091, 54.333499999999994, 56.69181, 59.75633, 62.33696, 64.91864, 70.22421, 72.69077, 75.15813, 78.64632, 81.00293, 83.36041, 85.7179, 87.25037000000002, 88.68428, 90.11899999999999, 91.41347, 92.20998000000002, 93.00690000000002, 92.79185, 92.99462999999999, 93.1974, 92.02139, 91.41222999999998, 90.80325, 88.39886, 86.99545, 85.59166999999998, 82.45778, 80.47315, 78.48793, 74.60355, 71.93501, 69.26599, 65.02462, 62.65236000000001, 59.34826999999999, 54.54145, 51.84593, 49.76840000000001, 47.85826, 46.31652, 45.15952000000001, 44.28448, 43.61451]",50.25861450000001,82.36112999999999,76.130664,91.785113,79.45793272727272,,,,,,,0.42592046186440685,0.6979756779661016,0.6451751186440677,0.777839940677966,0.673372311248074,,,,,,
319,141238,1,44.25,-122.13999938964844,5,2021-06-23__12_30_00-08_00,2021-06-23__12_30_00,-8,192.1815013134606,21.202484198880214,270.0,4.68,1011.0,1014.0535555555556,93.80641,"[23.19676, 23.1116, 22.601919999999996, 22.904970000000002, 23.96518, 24.62479, 25.28453, 27.86027, 29.30685, 31.99422, 33.70741, 38.28377, 982.7091999999999, 986.0859999999999, 988.1556999999999, 990.2255, 992.4463, 994.0000999999999, 995.5535, 997.107, 996.6815, 997.3834, 998.0852, 998.3672, 998.7410999999998, 999.1146, 999.4879999999999, 999.8615, 998.8741, 998.7166000000001, 998.5595, 998.0696000000002, 997.5684, 997.0665, 995.2289, 994.3092, 993.3887, 991.3698, 989.7214, 988.0722, 983.8222, 981.6105000000001, 34.38665, 32.20002, 28.47595, 26.79894, 25.07267, 23.95818, 23.607, 23.10397, 22.71522]",73.8390095,932.6052929032256,799.8274479999999,998.53132,993.3796727272728,,,,,,,0.07303561770524233,0.9224582521297978,0.7911250722057368,0.9876669831849655,0.982571387465156,,,,,,
320,141242,1,44.09000015258789,-122.13999938964844,5,2021-06-23__12_30_00-08_00,2021-06-23__12_30_00,-8,192.26919956853348,21.046106614050004,270.0,4.67,827.0,823.4560222222223,82.01648555555556,"[120.17310000000002, 119.9507, 124.75510000000001, 127.2623, 132.5114, 138.3456, 151.021, 160.4763, 176.9061, 188.091, 212.64199999999997, 223.6056, 643.6714, 654.9319, 666.1919, 692.1729, 702.683, 713.1927, 728.2464999999999, 736.8070000000001, 745.366, 746.7697, 751.0011, 755.2316, 756.6426, 758.5852, 760.5243999999999, 759.5471000000001, 759.0475, 758.5436, 751.2827000000001, 748.2707999999999, 745.254, 737.3863, 731.0411, 724.6908, 707.2727, 696.4213999999998, 685.5641, 659.7191, 646.3307, 632.9375, 206.9849, 193.8147, 168.6327, 155.7784, 143.3728, 134.6401, 128.1278, 123.5912, 121.6712]",172.45219500000002,688.9883032258064,597.4144899999999,755.1258799999999,712.1121545454546,,,,,,,0.2085274425634825,0.8331176580723172,0.7223875332527205,0.9130905441354292,0.8610787842145763,,,,,,
321,141246,1,43.93000030517578,-122.13999938964844,5,2021-06-23__12_30_00-08_00,2021-06-23__12_30_00,-8,192.35824404115178,20.88978145911578,270.0,4.67,220.0,217.12317777777778,24.01599666666667,"[78.53266, 78.84357, 79.75109, 81.15134, 83.77253, 86.25311, 91.58217, 95.56931000000002, 100.69689999999999, 105.22589999999998, 111.3805, 116.4665, 133.7014, 139.8042, 144.5348, 149.267, 155.5656, 159.2224, 162.8805, 165.0983, 167.8502, 170.6034, 172.6663, 174.1956, 175.7259, 175.7754, 176.242, 176.7092, 174.927, 174.1481, 173.3692, 168.3517, 166.0713, 163.7908, 157.3649, 153.9614, 150.5577, 142.985, 138.8319, 134.6774, 126.9704, 123.0657, 107.0125, 96.09657, 91.99682, 87.89652, 84.30932, 81.56253, 79.0994, 77.56862, 77.17832]",89.358244,156.57083870967742,143.79211999999998,173.88431,152.44833636363637,,,,,,,0.40617383636363635,0.7116856304985337,0.6536005454545454,0.7903832272727273,0.6929469834710744,,,,,,
322,141250,1,43.77000045776367,-122.13999938964844,5,2021-06-23__12_30_00-08_00,2021-06-23__12_30_00,-8,192.44866466867947,20.73350998541295,270.0,4.66,192.0,189.61063333333334,20.93213111111111,"[68.09173, 67.84089, 70.22856, 71.36337, 73.43594, 75.80018, 80.08387, 83.31277, 88.26101999999999, 92.11926, 97.52906, 100.8335, 115.3652, 122.038, 125.9422, 129.8476, 135.2342, 138.4358, 141.6387, 144.9509, 147.4181, 149.886, 151.0411, 152.3296, 153.6188, 153.3627, 153.6349, 153.9073, 151.4176, 150.7001, 149.9829, 147.3681, 145.4088, 143.4494, 137.6864, 134.8549, 132.0224, 125.05990000000001, 120.8658, 116.6707, 109.4062, 106.12, 91.60728, 84.72722, 81.37967, 78.03141, 73.53011, 71.12395, 69.40498, 68.49739, 67.58979]",78.12746949999999,136.51312451612904,125.18151600000002,151.73162,132.97959090909092,,,,,,,0.4069139036458333,0.7110058568548387,0.6519870625,0.7902688541666666,0.6926020359848485,,,,,,
323,141254,1,43.61000061035156,-122.13999938964844,5,2021-06-23__12_30_00-08_00,2021-06-23__12_30_00,-8,192.54049226978245,20.577293322905305,270.0,4.66,1021.0,1023.0475555555557,94.44067222222222,"[22.33578, 22.16862, 21.943789999999996, 22.175879999999996, 23.73644, 24.47221, 26.04983, 27.021830000000005, 29.0557, 30.54311, 34.10587, 35.78968, 992.6316, 994.7194, 998.0337, 999.9015, 1001.7689999999999, 1003.2509999999999, 1004.542, 1005.833, 1006.29, 1007.027, 1007.763, 1007.601, 1007.964, 1008.3269999999999, 1008.689, 1008.4789999999999, 1008.4519999999999, 1008.4230000000001, 1007.819, 1007.477, 1007.134, 1005.2599999999999, 1004.516, 1003.772, 1001.71, 1000.378, 999.0463, 995.7656000000001, 993.3554, 988.5300000000001, 35.05796, 31.190659999999998, 29.12255, 26.37832, 24.864189999999997, 23.79293, 23.1123, 22.41401, 22.06867]",73.80173900000001,941.1556467741935,807.057675,1007.9014999999999,1002.3848454545456,,,,,,,0.07228377962781588,0.9217978910618938,0.79045805582762,0.9871709108716944,0.9817677232659604,,,,,,
324,141258,1,43.45000076293945,-122.13999938964844,5,2021-06-23__12_30_00-08_00,2021-06-23__12_30_00,-8,192.63375857649757,20.42113280560561,270.0,4.66,997.0,999.5999888888889,92.55627666666666,"[24.31433, 24.1438, 24.64637, 24.91629, 25.18602, 27.07935, 28.126099999999997, 29.862129999999997, 31.480679999999996, 34.69725, 36.32485, 41.081, 964.1592, 966.2003, 972.1827, 973.9666000000001, 975.7504, 978.2332, 979.5422, 980.8509, 980.9338000000001, 981.6319, 982.3296999999999, 982.7289, 983.1421999999999, 983.5557, 983.8442, 983.8802, 983.9155999999999, 983.951, 983.9864000000001, 981.9465999999999, 981.5243999999999, 981.1021, 979.2172999999999, 978.2017, 977.1852, 974.9703, 973.0706, 971.1704999999998, 966.4216, 964.5103, 41.5605, 33.85416, 31.55676, 29.0177, 27.274559999999997, 26.19284, 25.39533, 24.87033, 24.40365]",75.1544225,917.6452016129033,786.8291350000001,982.9913199999999,977.1633363636364,,,,,,,0.07538056419257773,0.9204064208755299,0.7891967251755266,0.9859491675025074,0.9801036473055531,,,,,,
325,141262,1,43.290000915527344,-122.13999938964844,5,2021-06-23__12_30_00-08_00,2021-06-23__12_30_00,-8,192.72849626768473,20.26502961285061,270.0,4.65,1018.0,1020.8087777777777,94.53913333333334,"[23.16199, 22.96106, 23.22153, 23.47788, 24.400410000000004, 25.0664, 26.39802, 27.43299, 28.46804, 32.22894, 33.87667, 39.06733, 988.2734, 992.1661, 994.0876, 996.0095, 998.9941, 1000.419, 1001.843, 1003.268, 1003.101, 1003.8380000000001, 1004.573, 1005.2509999999999, 1005.6240000000001, 1005.997, 1005.658, 1005.632, 1005.6060000000001, 1005.58, 1005.554, 1004.384, 1003.9, 1003.416, 1002.9320000000001, 1000.7779999999999, 999.7079, 998.6373, 995.0570000000001, 992.9937999999999, 990.9305, 986.1084999999999, 36.87865, 31.809970000000003, 29.908640000000002, 26.775140000000004, 25.21905, 24.51837, 23.67738, 22.8723, 22.54525]",74.3565255,938.6179096774192,804.8004699999999,1005.086,999.844590909091,,,,,,,0.07304177357563851,0.9220215222764433,0.7905702062868368,0.9873143418467584,0.9821656099303449,,,,,,
